 log(Tmax/T) T/MeV k/T
 0.954589e+01 0.714943e+06 0.114479e+02
 0.954589e+01 0.714943e+06 0.115110e+02
 0.954589e+01 0.714943e+06 0.115740e+02
 0.954589e+01 0.714943e+06 0.116371e+02
 0.954589e+01 0.714943e+06 0.117002e+02
 0.954589e+01 0.714943e+06 0.117633e+02
 0.954589e+01 0.714943e+06 0.118263e+02
 0.954589e+01 0.714943e+06 0.118894e+02
 0.954589e+01 0.714943e+06 0.119525e+02
 0.954589e+01 0.714943e+06 0.120156e+02
 0.954589e+01 0.714943e+06 0.120786e+02
 0.954589e+01 0.714943e+06 0.121417e+02
 0.954589e+01 0.714943e+06 0.122048e+02
 0.954589e+01 0.714943e+06 0.122679e+02
 0.954589e+01 0.714943e+06 0.123309e+02
 0.954589e+01 0.714943e+06 0.123940e+02
 0.954589e+01 0.714943e+06 0.124571e+02
 0.954589e+01 0.714943e+06 0.125202e+02
 0.954589e+01 0.714943e+06 0.125832e+02
 0.960375e+01 0.674754e+06 0.157688e-01
 0.960375e+01 0.674754e+06 0.262813e-01
 0.960375e+01 0.674754e+06 0.367938e-01
 0.960375e+01 0.674754e+06 0.473063e-01
 0.960375e+01 0.674754e+06 0.578188e-01
 0.960375e+01 0.674754e+06 0.683313e-01
 0.960375e+01 0.674754e+06 0.788438e-01
 0.960375e+01 0.674754e+06 0.893563e-01
 0.960375e+01 0.674754e+06 0.998688e-01
 0.960375e+01 0.674754e+06 0.110381e+00
 0.960375e+01 0.674754e+06 0.120894e+00
 0.960375e+01 0.674754e+06 0.131406e+00
 0.960375e+01 0.674754e+06 0.141919e+00
 0.960375e+01 0.674754e+06 0.152431e+00
 0.960375e+01 0.674754e+06 0.162944e+00
 0.960375e+01 0.674754e+06 0.173456e+00
 0.960375e+01 0.674754e+06 0.183969e+00
 0.960375e+01 0.674754e+06 0.194481e+00
 0.960375e+01 0.674754e+06 0.204994e+00
 0.960375e+01 0.674754e+06 0.215506e+00
 0.960375e+01 0.674754e+06 0.226019e+00
 0.960375e+01 0.674754e+06 0.236531e+00
 0.960375e+01 0.674754e+06 0.247044e+00
 0.960375e+01 0.674754e+06 0.257556e+00
 0.960375e+01 0.674754e+06 0.268069e+00
 0.960375e+01 0.674754e+06 0.278581e+00
 0.960375e+01 0.674754e+06 0.289094e+00
 0.960375e+01 0.674754e+06 0.299606e+00
 0.960375e+01 0.674754e+06 0.310119e+00
 0.960375e+01 0.674754e+06 0.320631e+00
 0.960375e+01 0.674754e+06 0.331144e+00
 0.960375e+01 0.674754e+06 0.341656e+00
 0.960375e+01 0.674754e+06 0.352169e+00
 0.960375e+01 0.674754e+06 0.362681e+00
 0.960375e+01 0.674754e+06 0.373194e+00
 0.960375e+01 0.674754e+06 0.383706e+00
 0.960375e+01 0.674754e+06 0.394219e+00
 0.960375e+01 0.674754e+06 0.404731e+00
 0.960375e+01 0.674754e+06 0.415244e+00
 0.960375e+01 0.674754e+06 0.425756e+00
 0.960375e+01 0.674754e+06 0.436269e+00
 0.960375e+01 0.674754e+06 0.446781e+00
 0.960375e+01 0.674754e+06 0.457294e+00
 0.960375e+01 0.674754e+06 0.467806e+00
 0.960375e+01 0.674754e+06 0.478319e+00
 0.960375e+01 0.674754e+06 0.488831e+00
 0.960375e+01 0.674754e+06 0.499344e+00
 0.960375e+01 0.674754e+06 0.509856e+00
 0.960375e+01 0.674754e+06 0.520369e+00
 0.960375e+01 0.674754e+06 0.530881e+00
 0.960375e+01 0.674754e+06 0.541394e+00
 0.960375e+01 0.674754e+06 0.551906e+00
 0.960375e+01 0.674754e+06 0.562419e+00
 0.960375e+01 0.674754e+06 0.572931e+00
 0.960375e+01 0.674754e+06 0.583444e+00
 0.960375e+01 0.674754e+06 0.593956e+00
 0.960375e+01 0.674754e+06 0.604469e+00
 0.960375e+01 0.674754e+06 0.614981e+00
 0.960375e+01 0.674754e+06 0.625494e+00
 0.960375e+01 0.674754e+06 0.662288e+00
 0.960375e+01 0.674754e+06 0.725363e+00
 0.960375e+01 0.674754e+06 0.788438e+00
 0.960375e+01 0.674754e+06 0.851513e+00
 0.960375e+01 0.674754e+06 0.914588e+00
 0.960375e+01 0.674754e+06 0.977663e+00
 0.960375e+01 0.674754e+06 0.104074e+01
 0.960375e+01 0.674754e+06 0.110381e+01
 0.960375e+01 0.674754e+06 0.116689e+01
 0.960375e+01 0.674754e+06 0.122996e+01
 0.960375e+01 0.674754e+06 0.129304e+01
 0.960375e+01 0.674754e+06 0.135611e+01
 0.960375e+01 0.674754e+06 0.141919e+01
 0.960375e+01 0.674754e+06 0.148226e+01
 0.960375e+01 0.674754e+06 0.154534e+01
 0.960375e+01 0.674754e+06 0.160841e+01
 0.960375e+01 0.674754e+06 0.167149e+01
 0.960375e+01 0.674754e+06 0.173456e+01
 0.960375e+01 0.674754e+06 0.179764e+01
 0.960375e+01 0.674754e+06 0.186071e+01
 0.960375e+01 0.674754e+06 0.192379e+01
 0.960375e+01 0.674754e+06 0.198686e+01
 0.960375e+01 0.674754e+06 0.204994e+01
 0.960375e+01 0.674754e+06 0.211301e+01
 0.960375e+01 0.674754e+06 0.217609e+01
 0.960375e+01 0.674754e+06 0.223916e+01
 0.960375e+01 0.674754e+06 0.230224e+01
 0.960375e+01 0.674754e+06 0.236531e+01
 0.960375e+01 0.674754e+06 0.242839e+01
 0.960375e+01 0.674754e+06 0.249146e+01
 0.960375e+01 0.674754e+06 0.255454e+01
 0.960375e+01 0.674754e+06 0.261761e+01
 0.960375e+01 0.674754e+06 0.268069e+01
 0.960375e+01 0.674754e+06 0.274376e+01
 0.960375e+01 0.674754e+06 0.280684e+01
 0.960375e+01 0.674754e+06 0.286991e+01
 0.960375e+01 0.674754e+06 0.293299e+01
 0.960375e+01 0.674754e+06 0.299606e+01
 0.960375e+01 0.674754e+06 0.305914e+01
 0.960375e+01 0.674754e+06 0.312221e+01
 0.960375e+01 0.674754e+06 0.318529e+01
 0.960375e+01 0.674754e+06 0.324836e+01
 0.960375e+01 0.674754e+06 0.331144e+01
 0.960375e+01 0.674754e+06 0.337451e+01
 0.960375e+01 0.674754e+06 0.343759e+01
 0.960375e+01 0.674754e+06 0.350066e+01
 0.960375e+01 0.674754e+06 0.356374e+01
 0.960375e+01 0.674754e+06 0.362681e+01
 0.960375e+01 0.674754e+06 0.368989e+01
 0.960375e+01 0.674754e+06 0.375296e+01
 0.960375e+01 0.674754e+06 0.381604e+01
 0.960375e+01 0.674754e+06 0.387911e+01
 0.960375e+01 0.674754e+06 0.394219e+01
 0.960375e+01 0.674754e+06 0.400526e+01
 0.960375e+01 0.674754e+06 0.406834e+01
 0.960375e+01 0.674754e+06 0.413141e+01
 0.960375e+01 0.674754e+06 0.419449e+01
 0.960375e+01 0.674754e+06 0.425756e+01
 0.960375e+01 0.674754e+06 0.432064e+01
 0.960375e+01 0.674754e+06 0.438371e+01
 0.960375e+01 0.674754e+06 0.444679e+01
 0.960375e+01 0.674754e+06 0.450986e+01
 0.960375e+01 0.674754e+06 0.457294e+01
 0.960375e+01 0.674754e+06 0.463601e+01
 0.960375e+01 0.674754e+06 0.469909e+01
 0.960375e+01 0.674754e+06 0.476216e+01
 0.960375e+01 0.674754e+06 0.482524e+01
 0.960375e+01 0.674754e+06 0.488831e+01
 0.960375e+01 0.674754e+06 0.495139e+01
 0.960375e+01 0.674754e+06 0.501446e+01
 0.960375e+01 0.674754e+06 0.507754e+01
 0.960375e+01 0.674754e+06 0.514061e+01
 0.960375e+01 0.674754e+06 0.520369e+01
 0.960375e+01 0.674754e+06 0.526676e+01
 0.960375e+01 0.674754e+06 0.532984e+01
 0.960375e+01 0.674754e+06 0.539291e+01
 0.960375e+01 0.674754e+06 0.545599e+01
 0.960375e+01 0.674754e+06 0.551906e+01
 0.960375e+01 0.674754e+06 0.558214e+01
 0.960375e+01 0.674754e+06 0.564521e+01
 0.960375e+01 0.674754e+06 0.570829e+01
 0.960375e+01 0.674754e+06 0.577136e+01
 0.960375e+01 0.674754e+06 0.583444e+01
 0.960375e+01 0.674754e+06 0.589751e+01
 0.960375e+01 0.674754e+06 0.596059e+01
 0.960375e+01 0.674754e+06 0.602366e+01
 0.960375e+01 0.674754e+06 0.608674e+01
 0.960375e+01 0.674754e+06 0.614981e+01
 0.960375e+01 0.674754e+06 0.621289e+01
 0.960375e+01 0.674754e+06 0.627596e+01
 0.960375e+01 0.674754e+06 0.633904e+01
 0.960375e+01 0.674754e+06 0.640211e+01
 0.960375e+01 0.674754e+06 0.646519e+01
 0.960375e+01 0.674754e+06 0.652826e+01
 0.960375e+01 0.674754e+06 0.659134e+01
 0.960375e+01 0.674754e+06 0.665441e+01
 0.960375e+01 0.674754e+06 0.671749e+01
 0.960375e+01 0.674754e+06 0.678056e+01
 0.960375e+01 0.674754e+06 0.684364e+01
 0.960375e+01 0.674754e+06 0.690671e+01
 0.960375e+01 0.674754e+06 0.696979e+01
 0.960375e+01 0.674754e+06 0.703286e+01
 0.960375e+01 0.674754e+06 0.709594e+01
 0.960375e+01 0.674754e+06 0.715901e+01
 0.960375e+01 0.674754e+06 0.722209e+01
 0.960375e+01 0.674754e+06 0.728516e+01
 0.960375e+01 0.674754e+06 0.734824e+01
 0.960375e+01 0.674754e+06 0.741131e+01
 0.960375e+01 0.674754e+06 0.747439e+01
 0.960375e+01 0.674754e+06 0.753746e+01
 0.960375e+01 0.674754e+06 0.760054e+01
 0.960375e+01 0.674754e+06 0.766361e+01
 0.960375e+01 0.674754e+06 0.772669e+01
 0.960375e+01 0.674754e+06 0.778976e+01
 0.960375e+01 0.674754e+06 0.785284e+01
 0.960375e+01 0.674754e+06 0.791591e+01
 0.960375e+01 0.674754e+06 0.797899e+01
 0.960375e+01 0.674754e+06 0.804207e+01
 0.960375e+01 0.674754e+06 0.810514e+01
 0.960375e+01 0.674754e+06 0.816822e+01
 0.960375e+01 0.674754e+06 0.823129e+01
 0.960375e+01 0.674754e+06 0.829437e+01
 0.960375e+01 0.674754e+06 0.835744e+01
 0.960375e+01 0.674754e+06 0.842052e+01
 0.960375e+01 0.674754e+06 0.848359e+01
 0.960375e+01 0.674754e+06 0.854667e+01
 0.960375e+01 0.674754e+06 0.860974e+01
 0.960375e+01 0.674754e+06 0.867282e+01
 0.960375e+01 0.674754e+06 0.873589e+01
 0.960375e+01 0.674754e+06 0.879897e+01
 0.960375e+01 0.674754e+06 0.886204e+01
 0.960375e+01 0.674754e+06 0.892512e+01
 0.960375e+01 0.674754e+06 0.898819e+01
 0.960375e+01 0.674754e+06 0.905127e+01
 0.960375e+01 0.674754e+06 0.911434e+01
 0.960375e+01 0.674754e+06 0.917742e+01
 0.960375e+01 0.674754e+06 0.924049e+01
 0.960375e+01 0.674754e+06 0.930357e+01
 0.960375e+01 0.674754e+06 0.936664e+01
 0.960375e+01 0.674754e+06 0.942972e+01
 0.960375e+01 0.674754e+06 0.949279e+01
 0.960375e+01 0.674754e+06 0.955587e+01
 0.960375e+01 0.674754e+06 0.961894e+01
 0.960375e+01 0.674754e+06 0.968202e+01
 0.960375e+01 0.674754e+06 0.974509e+01
 0.960375e+01 0.674754e+06 0.980817e+01
 0.960375e+01 0.674754e+06 0.987124e+01
 0.960375e+01 0.674754e+06 0.993432e+01
 0.960375e+01 0.674754e+06 0.999739e+01
 0.960375e+01 0.674754e+06 0.100605e+02
 0.960375e+01 0.674754e+06 0.101235e+02
 0.960375e+01 0.674754e+06 0.101866e+02
 0.960375e+01 0.674754e+06 0.102497e+02
 0.960375e+01 0.674754e+06 0.103128e+02
 0.960375e+01 0.674754e+06 0.103758e+02
 0.960375e+01 0.674754e+06 0.104389e+02
 0.960375e+01 0.674754e+06 0.105020e+02
 0.960375e+01 0.674754e+06 0.105651e+02
 0.960375e+01 0.674754e+06 0.106281e+02
 0.960375e+01 0.674754e+06 0.106912e+02
 0.960375e+01 0.674754e+06 0.107543e+02
 0.960375e+01 0.674754e+06 0.108174e+02
 0.960375e+01 0.674754e+06 0.108804e+02
 0.960375e+01 0.674754e+06 0.109435e+02
 0.960375e+01 0.674754e+06 0.110066e+02
 0.960375e+01 0.674754e+06 0.110697e+02
 0.960375e+01 0.674754e+06 0.111327e+02
 0.960375e+01 0.674754e+06 0.111958e+02
 0.960375e+01 0.674754e+06 0.112589e+02
 0.960375e+01 0.674754e+06 0.113220e+02
 0.960375e+01 0.674754e+06 0.113850e+02
 0.960375e+01 0.674754e+06 0.114481e+02
 0.960375e+01 0.674754e+06 0.115112e+02
 0.960375e+01 0.674754e+06 0.115743e+02
 0.960375e+01 0.674754e+06 0.116373e+02
 0.960375e+01 0.674754e+06 0.117004e+02
 0.960375e+01 0.674754e+06 0.117635e+02
 0.960375e+01 0.674754e+06 0.118266e+02
 0.960375e+01 0.674754e+06 0.118896e+02
 0.960375e+01 0.674754e+06 0.119527e+02
 0.960375e+01 0.674754e+06 0.120158e+02
 0.960375e+01 0.674754e+06 0.120789e+02
 0.960375e+01 0.674754e+06 0.121419e+02
 0.960375e+01 0.674754e+06 0.122050e+02
 0.960375e+01 0.674754e+06 0.122681e+02
 0.960375e+01 0.674754e+06 0.123312e+02
 0.960375e+01 0.674754e+06 0.123942e+02
 0.960375e+01 0.674754e+06 0.124573e+02
 0.960375e+01 0.674754e+06 0.125204e+02
 0.960375e+01 0.674754e+06 0.125835e+02
 0.966160e+01 0.636825e+06 0.157691e-01
 0.966160e+01 0.636825e+06 0.262818e-01
 0.966160e+01 0.636825e+06 0.367945e-01
 0.966160e+01 0.636825e+06 0.473072e-01
 0.966160e+01 0.636825e+06 0.578199e-01
 0.966160e+01 0.636825e+06 0.683327e-01
 0.966160e+01 0.636825e+06 0.788454e-01
 0.966160e+01 0.636825e+06 0.893581e-01
 0.966160e+01 0.636825e+06 0.998708e-01
 0.966160e+01 0.636825e+06 0.110384e+00
 0.966160e+01 0.636825e+06 0.120896e+00
 0.966160e+01 0.636825e+06 0.131409e+00
 0.966160e+01 0.636825e+06 0.141922e+00
 0.966160e+01 0.636825e+06 0.152434e+00
 0.966160e+01 0.636825e+06 0.162947e+00
 0.966160e+01 0.636825e+06 0.173460e+00
 0.966160e+01 0.636825e+06 0.183973e+00
 0.966160e+01 0.636825e+06 0.194485e+00
 0.966160e+01 0.636825e+06 0.204998e+00
 0.966160e+01 0.636825e+06 0.215511e+00
 0.966160e+01 0.636825e+06 0.226023e+00
 0.966160e+01 0.636825e+06 0.236536e+00
 0.966160e+01 0.636825e+06 0.247049e+00
 0.966160e+01 0.636825e+06 0.257562e+00
 0.966160e+01 0.636825e+06 0.268074e+00
 0.966160e+01 0.636825e+06 0.278587e+00
 0.966160e+01 0.636825e+06 0.289100e+00
 0.966160e+01 0.636825e+06 0.299612e+00
 0.966160e+01 0.636825e+06 0.310125e+00
 0.966160e+01 0.636825e+06 0.320638e+00
 0.966160e+01 0.636825e+06 0.331151e+00
 0.966160e+01 0.636825e+06 0.341663e+00
 0.966160e+01 0.636825e+06 0.352176e+00
 0.966160e+01 0.636825e+06 0.362689e+00
 0.966160e+01 0.636825e+06 0.373201e+00
 0.966160e+01 0.636825e+06 0.383714e+00
 0.966160e+01 0.636825e+06 0.394227e+00
 0.966160e+01 0.636825e+06 0.404740e+00
 0.966160e+01 0.636825e+06 0.415252e+00
 0.966160e+01 0.636825e+06 0.425765e+00
 0.966160e+01 0.636825e+06 0.436278e+00
 0.966160e+01 0.636825e+06 0.446790e+00
 0.966160e+01 0.636825e+06 0.457303e+00
 0.966160e+01 0.636825e+06 0.467816e+00
 0.966160e+01 0.636825e+06 0.478329e+00
 0.966160e+01 0.636825e+06 0.488841e+00
 0.966160e+01 0.636825e+06 0.499354e+00
 0.966160e+01 0.636825e+06 0.509867e+00
 0.966160e+01 0.636825e+06 0.520379e+00
 0.966160e+01 0.636825e+06 0.530892e+00
 0.966160e+01 0.636825e+06 0.541405e+00
 0.966160e+01 0.636825e+06 0.551918e+00
 0.966160e+01 0.636825e+06 0.562430e+00
 0.966160e+01 0.636825e+06 0.572943e+00
 0.966160e+01 0.636825e+06 0.583456e+00
 0.966160e+01 0.636825e+06 0.593968e+00
 0.966160e+01 0.636825e+06 0.604481e+00
 0.966160e+01 0.636825e+06 0.614994e+00
 0.966160e+01 0.636825e+06 0.625507e+00
 0.966160e+01 0.636825e+06 0.662301e+00
 0.966160e+01 0.636825e+06 0.725377e+00
 0.966160e+01 0.636825e+06 0.788454e+00
 0.966160e+01 0.636825e+06 0.851530e+00
 0.966160e+01 0.636825e+06 0.914606e+00
 0.966160e+01 0.636825e+06 0.977683e+00
 0.966160e+01 0.636825e+06 0.104076e+01
 0.966160e+01 0.636825e+06 0.110384e+01
 0.966160e+01 0.636825e+06 0.116691e+01
 0.966160e+01 0.636825e+06 0.122999e+01
 0.966160e+01 0.636825e+06 0.129306e+01
 0.966160e+01 0.636825e+06 0.135614e+01
 0.966160e+01 0.636825e+06 0.141922e+01
 0.966160e+01 0.636825e+06 0.148229e+01
 0.966160e+01 0.636825e+06 0.154537e+01
 0.966160e+01 0.636825e+06 0.160845e+01
 0.966160e+01 0.636825e+06 0.167152e+01
 0.966160e+01 0.636825e+06 0.173460e+01
 0.966160e+01 0.636825e+06 0.179767e+01
 0.966160e+01 0.636825e+06 0.186075e+01
 0.966160e+01 0.636825e+06 0.192383e+01
 0.966160e+01 0.636825e+06 0.198690e+01
 0.966160e+01 0.636825e+06 0.204998e+01
 0.966160e+01 0.636825e+06 0.211306e+01
 0.966160e+01 0.636825e+06 0.217613e+01
 0.966160e+01 0.636825e+06 0.223921e+01
 0.966160e+01 0.636825e+06 0.230228e+01
 0.966160e+01 0.636825e+06 0.236536e+01
 0.966160e+01 0.636825e+06 0.242844e+01
 0.966160e+01 0.636825e+06 0.249151e+01
 0.966160e+01 0.636825e+06 0.255459e+01
 0.966160e+01 0.636825e+06 0.261767e+01
 0.966160e+01 0.636825e+06 0.268074e+01
 0.966160e+01 0.636825e+06 0.274382e+01
 0.966160e+01 0.636825e+06 0.280690e+01
 0.966160e+01 0.636825e+06 0.286997e+01
 0.966160e+01 0.636825e+06 0.293305e+01
 0.966160e+01 0.636825e+06 0.299612e+01
 0.966160e+01 0.636825e+06 0.305920e+01
 0.966160e+01 0.636825e+06 0.312228e+01
 0.966160e+01 0.636825e+06 0.318535e+01
 0.966160e+01 0.636825e+06 0.324843e+01
 0.966160e+01 0.636825e+06 0.331151e+01
 0.966160e+01 0.636825e+06 0.337458e+01
 0.966160e+01 0.636825e+06 0.343766e+01
 0.966160e+01 0.636825e+06 0.350073e+01
 0.966160e+01 0.636825e+06 0.356381e+01
 0.966160e+01 0.636825e+06 0.362689e+01
 0.966160e+01 0.636825e+06 0.368996e+01
 0.966160e+01 0.636825e+06 0.375304e+01
 0.966160e+01 0.636825e+06 0.381612e+01
 0.966160e+01 0.636825e+06 0.387919e+01
 0.966160e+01 0.636825e+06 0.394227e+01
 0.966160e+01 0.636825e+06 0.400534e+01
 0.966160e+01 0.636825e+06 0.406842e+01
 0.966160e+01 0.636825e+06 0.413150e+01
 0.966160e+01 0.636825e+06 0.419457e+01
 0.966160e+01 0.636825e+06 0.425765e+01
 0.966160e+01 0.636825e+06 0.432073e+01
 0.966160e+01 0.636825e+06 0.438380e+01
 0.966160e+01 0.636825e+06 0.444688e+01
 0.966160e+01 0.636825e+06 0.450996e+01
 0.966160e+01 0.636825e+06 0.457303e+01
 0.966160e+01 0.636825e+06 0.463611e+01
 0.966160e+01 0.636825e+06 0.469918e+01
 0.966160e+01 0.636825e+06 0.476226e+01
 0.966160e+01 0.636825e+06 0.482534e+01
 0.966160e+01 0.636825e+06 0.488841e+01
 0.966160e+01 0.636825e+06 0.495149e+01
 0.966160e+01 0.636825e+06 0.501457e+01
 0.966160e+01 0.636825e+06 0.507764e+01
 0.966160e+01 0.636825e+06 0.514072e+01
 0.966160e+01 0.636825e+06 0.520379e+01
 0.966160e+01 0.636825e+06 0.526687e+01
 0.966160e+01 0.636825e+06 0.532995e+01
 0.966160e+01 0.636825e+06 0.539302e+01
 0.966160e+01 0.636825e+06 0.545610e+01
 0.966160e+01 0.636825e+06 0.551918e+01
 0.966160e+01 0.636825e+06 0.558225e+01
 0.966160e+01 0.636825e+06 0.564533e+01
 0.966160e+01 0.636825e+06 0.570840e+01
 0.966160e+01 0.636825e+06 0.577148e+01
 0.966160e+01 0.636825e+06 0.583456e+01
 0.966160e+01 0.636825e+06 0.589763e+01
 0.966160e+01 0.636825e+06 0.596071e+01
 0.966160e+01 0.636825e+06 0.602379e+01
 0.966160e+01 0.636825e+06 0.608686e+01
 0.966160e+01 0.636825e+06 0.614994e+01
 0.966160e+01 0.636825e+06 0.621302e+01
 0.966160e+01 0.636825e+06 0.627609e+01
 0.966160e+01 0.636825e+06 0.633917e+01
 0.966160e+01 0.636825e+06 0.640224e+01
 0.966160e+01 0.636825e+06 0.646532e+01
 0.966160e+01 0.636825e+06 0.652840e+01
 0.966160e+01 0.636825e+06 0.659147e+01
 0.966160e+01 0.636825e+06 0.665455e+01
 0.966160e+01 0.636825e+06 0.671763e+01
 0.966160e+01 0.636825e+06 0.678070e+01
 0.966160e+01 0.636825e+06 0.684378e+01
 0.966160e+01 0.636825e+06 0.690685e+01
 0.966160e+01 0.636825e+06 0.696993e+01
 0.966160e+01 0.636825e+06 0.703301e+01
 0.966160e+01 0.636825e+06 0.709608e+01
 0.966160e+01 0.636825e+06 0.715916e+01
 0.966160e+01 0.636825e+06 0.722224e+01
 0.966160e+01 0.636825e+06 0.728531e+01
 0.966160e+01 0.636825e+06 0.734839e+01
 0.966160e+01 0.636825e+06 0.741146e+01
 0.966160e+01 0.636825e+06 0.747454e+01
 0.966160e+01 0.636825e+06 0.753762e+01
 0.966160e+01 0.636825e+06 0.760069e+01
 0.966160e+01 0.636825e+06 0.766377e+01
 0.966160e+01 0.636825e+06 0.772685e+01
 0.966160e+01 0.636825e+06 0.778992e+01
 0.966160e+01 0.636825e+06 0.785300e+01
 0.966160e+01 0.636825e+06 0.791608e+01
 0.966160e+01 0.636825e+06 0.797915e+01
 0.966160e+01 0.636825e+06 0.804223e+01
 0.966160e+01 0.636825e+06 0.810530e+01
 0.966160e+01 0.636825e+06 0.816838e+01
 0.966160e+01 0.636825e+06 0.823146e+01
 0.966160e+01 0.636825e+06 0.829453e+01
 0.966160e+01 0.636825e+06 0.835761e+01
 0.966160e+01 0.636825e+06 0.842069e+01
 0.966160e+01 0.636825e+06 0.848376e+01
 0.966160e+01 0.636825e+06 0.854684e+01
 0.966160e+01 0.636825e+06 0.860991e+01
 0.966160e+01 0.636825e+06 0.867299e+01
 0.966160e+01 0.636825e+06 0.873607e+01
 0.966160e+01 0.636825e+06 0.879914e+01
 0.966160e+01 0.636825e+06 0.886222e+01
 0.966160e+01 0.636825e+06 0.892530e+01
 0.966160e+01 0.636825e+06 0.898837e+01
 0.966160e+01 0.636825e+06 0.905145e+01
 0.966160e+01 0.636825e+06 0.911452e+01
 0.966160e+01 0.636825e+06 0.917760e+01
 0.966160e+01 0.636825e+06 0.924068e+01
 0.966160e+01 0.636825e+06 0.930375e+01
 0.966160e+01 0.636825e+06 0.936683e+01
 0.966160e+01 0.636825e+06 0.942991e+01
 0.966160e+01 0.636825e+06 0.949298e+01
 0.966160e+01 0.636825e+06 0.955606e+01
 0.966160e+01 0.636825e+06 0.961914e+01
 0.966160e+01 0.636825e+06 0.968221e+01
 0.966160e+01 0.636825e+06 0.974529e+01
 0.966160e+01 0.636825e+06 0.980836e+01
 0.966160e+01 0.636825e+06 0.987144e+01
 0.966160e+01 0.636825e+06 0.993452e+01
 0.966160e+01 0.636825e+06 0.999759e+01
 0.966160e+01 0.636825e+06 0.100607e+02
 0.966160e+01 0.636825e+06 0.101237e+02
 0.966160e+01 0.636825e+06 0.101868e+02
 0.966160e+01 0.636825e+06 0.102499e+02
 0.966160e+01 0.636825e+06 0.103130e+02
 0.966160e+01 0.636825e+06 0.103761e+02
 0.966160e+01 0.636825e+06 0.104391e+02
 0.966160e+01 0.636825e+06 0.105022e+02
 0.966160e+01 0.636825e+06 0.105653e+02
 0.966160e+01 0.636825e+06 0.106284e+02
 0.966160e+01 0.636825e+06 0.106914e+02
 0.966160e+01 0.636825e+06 0.107545e+02
 0.966160e+01 0.636825e+06 0.108176e+02
 0.966160e+01 0.636825e+06 0.108807e+02
 0.966160e+01 0.636825e+06 0.109437e+02
 0.966160e+01 0.636825e+06 0.110068e+02
 0.966160e+01 0.636825e+06 0.110699e+02
 0.966160e+01 0.636825e+06 0.111330e+02
 0.966160e+01 0.636825e+06 0.111960e+02
 0.966160e+01 0.636825e+06 0.112591e+02
 0.966160e+01 0.636825e+06 0.113222e+02
 0.966160e+01 0.636825e+06 0.113853e+02
 0.966160e+01 0.636825e+06 0.114483e+02
 0.966160e+01 0.636825e+06 0.115114e+02
 0.966160e+01 0.636825e+06 0.115745e+02
 0.966160e+01 0.636825e+06 0.116376e+02
 0.966160e+01 0.636825e+06 0.117007e+02
 0.966160e+01 0.636825e+06 0.117637e+02
 0.966160e+01 0.636825e+06 0.118268e+02
 0.966160e+01 0.636825e+06 0.118899e+02
 0.966160e+01 0.636825e+06 0.119530e+02
 0.966160e+01 0.636825e+06 0.120160e+02
 0.966160e+01 0.636825e+06 0.120791e+02
 0.966160e+01 0.636825e+06 0.121422e+02
 0.966160e+01 0.636825e+06 0.122053e+02
 0.966160e+01 0.636825e+06 0.122683e+02
 0.966160e+01 0.636825e+06 0.123314e+02
 0.966160e+01 0.636825e+06 0.123945e+02
 0.966160e+01 0.636825e+06 0.124576e+02
 0.966160e+01 0.636825e+06 0.125206e+02
 0.966160e+01 0.636825e+06 0.125837e+02
 0.971945e+01 0.601028e+06 0.157694e-01
 0.971945e+01 0.601028e+06 0.262823e-01
 0.971945e+01 0.601028e+06 0.367953e-01
 0.971945e+01 0.601028e+06 0.473082e-01
 0.971945e+01 0.601028e+06 0.578212e-01
 0.971945e+01 0.601028e+06 0.683341e-01
 0.971945e+01 0.601028e+06 0.788470e-01
 0.971945e+01 0.601028e+06 0.893600e-01
 0.971945e+01 0.601028e+06 0.998729e-01
 0.971945e+01 0.601028e+06 0.110386e+00
 0.971945e+01 0.601028e+06 0.120899e+00
 0.971945e+01 0.601028e+06 0.131412e+00
 0.971945e+01 0.601028e+06 0.141925e+00
 0.971945e+01 0.601028e+06 0.152438e+00
 0.971945e+01 0.601028e+06 0.162951e+00
 0.971945e+01 0.601028e+06 0.173463e+00
 0.971945e+01 0.601028e+06 0.183976e+00
 0.971945e+01 0.601028e+06 0.194489e+00
 0.971945e+01 0.601028e+06 0.205002e+00
 0.971945e+01 0.601028e+06 0.215515e+00
 0.971945e+01 0.601028e+06 0.226028e+00
 0.971945e+01 0.601028e+06 0.236541e+00
 0.971945e+01 0.601028e+06 0.247054e+00
 0.971945e+01 0.601028e+06 0.257567e+00
 0.971945e+01 0.601028e+06 0.268080e+00
 0.971945e+01 0.601028e+06 0.278593e+00
 0.971945e+01 0.601028e+06 0.289106e+00
 0.971945e+01 0.601028e+06 0.299619e+00
 0.971945e+01 0.601028e+06 0.310132e+00
 0.971945e+01 0.601028e+06 0.320645e+00
 0.971945e+01 0.601028e+06 0.331158e+00
 0.971945e+01 0.601028e+06 0.341671e+00
 0.971945e+01 0.601028e+06 0.352183e+00
 0.971945e+01 0.601028e+06 0.362696e+00
 0.971945e+01 0.601028e+06 0.373209e+00
 0.971945e+01 0.601028e+06 0.383722e+00
 0.971945e+01 0.601028e+06 0.394235e+00
 0.971945e+01 0.601028e+06 0.404748e+00
 0.971945e+01 0.601028e+06 0.415261e+00
 0.971945e+01 0.601028e+06 0.425774e+00
 0.971945e+01 0.601028e+06 0.436287e+00
 0.971945e+01 0.601028e+06 0.446800e+00
