M_GeV T_GeV <g1>/T
7.000000000000000666e-01 3.764935806792470976e+04 7.832510090063369082e-03
7.000000000000000666e-01 4.132012400115334458e+04 7.821471898580933599e-03
7.000000000000000666e-01 4.534878508128582325e+04 7.799594041446485972e-03
7.000000000000000666e-01 4.977023564332113892e+04 7.788758273780435615e-03
7.000000000000000666e-01 5.462277217684336938e+04 7.767166493686997360e-03
7.000000000000000666e-01 5.994842503189409035e+04 7.745783530713888643e-03
7.000000000000000666e-01 6.579332246575682075e+04 7.735185680552002230e-03
7.000000000000000666e-01 7.220809018385456875e+04 7.714183797150910710e-03
7.000000000000000666e-01 7.924828983539169712e+04 7.703774074529619494e-03
7.000000000000000666e-01 8.697490026177834079e+04 7.683141916365846154e-03
7.000000000000000666e-01 9.545484566618327517e+04 7.662747061450635513e-03
7.000000000000000666e-01 1.047615752789664111e+05 7.652641136025302958e-03
7.000000000000000666e-01 1.149756995397735591e+05 7.632598263919674296e-03
7.000000000000000666e-01 1.261856883066018490e+05 7.622664292691379295e-03
7.000000000000000666e-01 1.384886371393871668e+05 7.602965375768299013e-03
7.000000000000000666e-01 1.519911082952933211e+05 7.583489410104020736e-03
7.000000000000000666e-01 1.668100537200059043e+05 7.573791325640403388e-03
7.000000000000000666e-01 1.830738280295369623e+05 7.554491125272738347e-03
7.000000000000000666e-01 2.009233002565045899e+05 7.544920137510004350e-03
7.000000000000000666e-01 2.205130739903045469e+05 7.525938543516351963e-03
7.000000000000000666e-01 2.420128264794383431e+05 7.507162505651423026e-03
7.000000000000000666e-01 2.656087782946684165e+05 7.497853689591280416e-03
7.000000000000000666e-01 2.915053062825175584e+05 7.479384476131081122e-03
7.000000000000000666e-01 3.199267137797384639e+05 7.461117227055119247e-03
7.000000000000000666e-01 3.511191734215127653e+05 7.452057752331240487e-03
7.000000000000000666e-01 3.853528593710527639e+05 7.434081716114088537e-03
7.000000000000000666e-01 4.229242874389498611e+05 7.425162873056882773e-03
7.000000000000000666e-01 4.641588833612772287e+05 7.407470023229978905e-03
7.000000000000000666e-01 5.094138014816375216e+05 7.389959991855390986e-03
7.000000000000000666e-01 5.590810182512222091e+05 7.381280409410662970e-03
7.000000000000000666e-01 6.135907273413175717e+05 7.363914641023019438e-03
7.000000000000000666e-01 6.734150657750827959e+05 7.355235107027313993e-03
7.000000000000000666e-01 7.390722033525775187e+05 7.338013227705680701e-03
7.000000000000000666e-01 8.111308307896872284e+05 7.320968401072143125e-03
7.000000000000000666e-01 8.902150854450393235e+05 7.312508847796187969e-03
7.000000000000000666e-01 9.770099572992246831e+05 7.295723695921032224e-03
7.000000000000000666e-01 1.072267222010323079e+06 7.287392736323779902e-03
7.000000000000000666e-01 1.176811952434999170e+06 7.270859029141295456e-03
7.000000000000000666e-01 1.291549665014882572e+06 7.254489954544628486e-03
7.000000000000000666e-01 1.417474162926804740e+06 7.246364890993832464e-03
7.000000000000000666e-01 1.555676143930472201e+06 7.230239027703367662e-03
7.000000000000000666e-01 1.707352647470688680e+06 7.222236719997285684e-03
7.000000000000000666e-01 1.873817422860383056e+06 7.206345522839146395e-03
7.000000000000000666e-01 2.056512308348651510e+06 7.190607709260141839e-03
7.000000000000000666e-01 2.257019719633921515e+06 7.182798437191571794e-03
7.000000000000000666e-01 2.477076355991709046e+06 7.167286633058522413e-03
7.000000000000000666e-01 2.718588242732940242e+06 7.159588604171163335e-03
7.000000000000000666e-01 2.983647240283340216e+06 7.144301004277570089e-03
7.000000000000000666e-01 3.274549162877731491e+06 7.129160842353937308e-03
7.000000000000000666e-01 3.593813663804625627e+06 7.121640570443591063e-03
7.000000000000000666e-01 3.944206059437655844e+06 7.106708293525527444e-03
7.000000000000000666e-01 4.328761281083061360e+06 7.091916524870124985e-03
7.000000000000000666e-01 4.750810162102793343e+06 7.084575240330713737e-03
7.000000000000000666e-01 5.214008287999683991e+06 7.069984996891116175e-03
7.000000000000000666e-01 5.722367659350220114e+06 7.062744621590079028e-03
7.000000000000000666e-01 6.280291441834246740e+06 7.048354761285160509e-03
7.000000000000000666e-01 6.892612104349695146e+06 7.034095950451018861e-03
7.000000000000000666e-01 7.564633275546290912e+06 7.027019354051040022e-03
7.000000000000000666e-01 8.302175681319751777e+06 7.012954922210854619e-03
7.000000000000000666e-01 9.111627561154887080e+06 7.005971181455414656e-03
7.000000000000000666e-01 1.000000000000000000e+07 6.992091675030858225e-03
1.000000000000000000e+00 1.000000000000000000e+02 1.755592539125746393e-02
1.000000000000000000e+00 1.023531021899025859e+02 1.693585702697127451e-02
1.000000000000000000e+00 1.047615752789664043e+02 1.640449749238111904e-02
1.000000000000000000e+00 1.072267222010323167e+02 1.579729085417539564e-02
1.000000000000000000e+00 1.097498765493055686e+02 1.520736548817087745e-02
1.000000000000000000e+00 1.123324032978026565e+02 1.465273067954760491e-02
1.000000000000000000e+00 1.149756995397735579e+02 1.414338815011550836e-02
1.000000000000000000e+00 1.176811952434997863e+02 1.368456594524376270e-02
1.000000000000000000e+00 1.204503540258782408e+02 1.328098979140145824e-02
1.000000000000000000e+00 1.232846739442065882e+02 1.291785552993743487e-02
1.000000000000000000e+00 1.261856883066019748e+02 1.260145054710872480e-02
1.000000000000000000e+00 1.291549665014883885e+02 1.230039589238988811e-02
1.000000000000000000e+00 1.321941148466028721e+02 1.203360652653075180e-02
1.000000000000000000e+00 1.353047774579807481e+02 1.180155324567800507e-02
1.000000000000000000e+00 1.384886371393873219e+02 1.162083032482000636e-02
1.000000000000000000e+00 1.417474162926804695e+02 1.143734871043760107e-02
1.000000000000000000e+00 1.450828778495940128e+02 1.140704421807431888e-02
1.000000000000000000e+00 1.484968262254465117e+02 1.156797598387233374e-02
1.000000000000000000e+00 1.519911082952933157e+02 1.111423457621666354e-02
1.000000000000000000e+00 1.555676143930472222e+02 1.032852111391570175e-02
1.000000000000000000e+00 1.592282793341092315e+02 9.426528565922943914e-03
1.000000000000000000e+00 1.629750834620643332e+02 9.047482622789249779e-03
1.000000000000000000e+00 1.668100537200059250e+02 8.921425726552769525e-03
1.000000000000000000e+00 1.707352647470690385e+02 8.849757279916811714e-03
1.000000000000000000e+00 1.747528400007682876e+02 8.776333996163310572e-03
1.000000000000000000e+00 1.788649529057435075e+02 8.722258553832840794e-03
1.000000000000000000e+00 1.830738280295367701e+02 8.683240160734018165e-03
1.000000000000000000e+00 1.873817422860383033e+02 8.662050467706268811e-03
1.000000000000000000e+00 1.917910261672488730e+02 8.639740055397200635e-03
1.000000000000000000e+00 1.963040650040270521e+02 8.624313401771161250e-03
1.000000000000000000e+00 2.009233002565045751e+02 8.616043363048527318e-03
1.000000000000000000e+00 2.056512308348651459e+02 8.616056412475500345e-03
1.000000000000000000e+00 2.104904144512019570e+02 8.605988857432009254e-03
1.000000000000000000e+00 2.154434690031882269e+02 8.606000839112355055e-03
1.000000000000000000e+00 2.205130739903045480e+02 8.612749762169392975e-03
1.000000000000000000e+00 2.257019719633919124e+02 8.612760895865932340e-03
1.000000000000000000e+00 2.310129700083157900e+02 8.612771531109656223e-03
1.000000000000000000e+00 2.364489412645407072e+02 8.625925462790133905e-03
1.000000000000000000e+00 2.420128264794381039e+02 8.625935235633380369e-03
1.000000000000000000e+00 2.477076355991711409e+02 8.643759145163326663e-03
1.000000000000000000e+00 2.535364493970111255e+02 8.643768114629463498e-03
1.000000000000000000e+00 2.595024211399737055e+02 8.643776680839414944e-03
1.000000000000000000e+00 2.656087782946686957e+02 8.662941206156958215e-03
1.000000000000000000e+00 2.718588242732940330e+02 8.662949052037722739e-03
1.000000000000000000e+00 2.782559402207126027e+02 8.681568383010020151e-03
1.000000000000000000e+00 2.848035868435802058e+02 8.681575545390556037e-03
1.000000000000000000e+00 2.915053062825175516e+02 8.681582384829697810e-03
1.000000000000000000e+00 2.983647240283340238e+02 8.699625705471366113e-03
1.000000000000000000e+00 3.053855508833415229e+02 8.699631942100083046e-03
1.000000000000000000e+00 3.125715849688235153e+02 8.715492214058007461e-03
1.000000000000000000e+00 3.199267137797384635e+02 8.715497895921414315e-03
1.000000000000000000e+00 3.274549162877728463e+02 8.729444226541330232e-03
1.000000000000000000e+00 3.351602650938841066e+02 8.729449403270294131e-03
1.000000000000000000e+00 3.430469286314919373e+02 8.729454345962546144e-03
1.000000000000000000e+00 3.511191734215130964e+02 8.741329107231817983e-03
1.000000000000000000e+00 3.593813663804625662e+02 8.741333610911837179e-03
1.000000000000000000e+00 3.678379771828634262e+02 8.750997531190950543e-03
1.000000000000000000e+00 3.764935806792467474e+02 8.751001635232465159e-03
1.000000000000000000e+00 3.853528593710527161e+02 8.751005553497137948e-03
1.000000000000000000e+00 3.944206059437656222e+02 8.757530354647900805e-03
1.000000000000000000e+00 4.037017258596553688e+02 8.757533922052309142e-03
1.000000000000000000e+00 4.132012400115334572e+02 8.761934928968687433e-03
1.000000000000000000e+00 4.229242874389498752e+02 8.761938177168722766e-03
1.000000000000000000e+00 4.328761281083056929e+02 8.761941278195838415e-03
1.000000000000000000e+00 4.430621457583877714e+02 8.764367165064077328e-03
1.000000000000000000e+00 4.534878508128581984e+02 8.764369988912213555e-03
1.000000000000000000e+00 4.641588833612777307e+02 8.764733363657007531e-03
1.000000000000000000e+00 4.750810162102798131e+02 8.764735934807824091e-03
1.000000000000000000e+00 4.862601580065353346e+02 8.764738389380452577e-03
1.000000000000000000e+00 4.977023564332108663e+02 8.763306471628241889e-03
1.000000000000000000e+00 5.094138014816380178e+02 8.763308706673909529e-03
1.000000000000000000e+00 5.214008287999683944e+02 8.760320857892574947e-03
1.000000000000000000e+00 5.336699231206307559e+02 8.760322893175423453e-03
1.000000000000000000e+00 5.462277217684342077e+02 8.760324836127651379e-03
1.000000000000000000e+00 5.590810182512223037e+02 8.755919006174209610e-03
1.000000000000000000e+00 5.722367659350220492e+02 8.755920775615233867e-03
1.000000000000000000e+00 5.857020818056666940e+02 8.750228962667609342e-03
1.000000000000000000e+00 5.994842503189408944e+02 8.750230574178485474e-03
1.000000000000000000e+00 6.135907273413175744e+02 8.750232112553234243e-03
1.000000000000000000e+00 6.280291441834252737e+02 8.743375019724282382e-03
1.000000000000000000e+00 6.428073117284319551e+02 8.743376420881548983e-03
1.000000000000000000e+00 6.579332246575681893e+02 8.735478744613655103e-03
1.000000000000000000e+00 6.734150657750820983e+02 8.735480020823816957e-03
1.000000000000000000e+00 6.892612104349694846e+02 8.735481239096638123e-03
1.000000000000000000e+00 7.054802310718645231e+02 8.726653322675128818e-03
1.000000000000000000e+00 7.220809018385464242e+02 8.726654432379523166e-03
1.000000000000000000e+00 7.390722033525775032e+02 8.717007789404207507e-03
1.000000000000000000e+00 7.564633275546290179e+02 8.717008800252036560e-03
1.000000000000000000e+00 7.742636826811269657e+02 8.717009765198084972e-03
1.000000000000000000e+00 7.924828983539168803e+02 8.706625958944209584e-03
1.000000000000000000e+00 8.111308307896872520e+02 8.706626837947916212e-03
1.000000000000000000e+00 8.302175681319744172e+02 8.695600909834145034e-03
1.000000000000000000e+00 8.497534359086438371e+02 8.695601710558399297e-03
1.000000000000000000e+00 8.697490026177833897e+02 8.695602474915367641e-03
1.000000000000000000e+00 8.902150854450383122e+02 8.684013175242952937e-03
1.000000000000000000e+00 9.111627561154896284e+02 8.684013871550443769e-03
1.000000000000000000e+00 9.326033468832199560e+02 8.671929076809204925e-03
1.000000000000000000e+00 9.545484566618337112e+02 8.671929711132080401e-03
1.000000000000000000e+00 9.770099572992256753e+02 8.671930316640926589e-03
1.000000000000000000e+00 1.000000000000000000e+03 8.659429491230203821e-03
1.000000000000000000e+00 1.000000000000000000e+03 8.659429491230203821e-03
1.000000000000000000e+00 1.097498765493055544e+03 8.646551355041484643e-03
1.000000000000000000e+00 1.204503540258781186e+03 8.619904905269988593e-03
1.000000000000000000e+00 1.321941148466028608e+03 8.592346308089039361e-03
1.000000000000000000e+00 1.450828778495938650e+03 8.578317426897491549e-03
1.000000000000000000e+00 1.592282793341090610e+03 8.549920040960782425e-03
1.000000000000000000e+00 1.747528400007682876e+03 8.535596010547180645e-03
1.000000000000000000e+00 1.917910261672486740e+03 8.506807912093451024e-03
1.000000000000000000e+00 2.104904144512019684e+03 8.477937002710255257e-03
1.000000000000000000e+00 2.310129700083157786e+03 8.463506839575505453e-03
1.000000000000000000e+00 2.535364493970108924e+03 8.434710575324315743e-03
1.000000000000000000e+00 2.782559402207123185e+03 8.420365893079817532e-03
1.000000000000000000e+00 3.053855508833412387e+03 8.391813940530576735e-03
1.000000000000000000e+00 3.351602650938840725e+03 8.363326960371762070e-03
1.000000000000000000e+00 3.678379771828630510e+03 8.349168135189542414e-03
1.000000000000000000e+00 4.037017258596553802e+03 8.321059423367100499e-03
1.000000000000000000e+00 4.430621457583877600e+03 8.293244927954735585e-03
1.000000000000000000e+00 4.862601580065348571e+03 8.279459397621901848e-03
1.000000000000000000e+00 5.336699231206307559e+03 8.252122777734698447e-03
1.000000000000000000e+00 5.857020818056661483e+03 8.238576310137453104e-03
1.000000000000000000e+00 6.428073117284318869e+03 8.211738527987627254e-03
1.000000000000000000e+00 7.054802310718638182e+03 8.185229680604094379e-03
1.000000000000000000e+00 7.742636826811270112e+03 8.171946905555489346e-03
1.000000000000000000e+00 8.497534359086437689e+03 8.145606042894132370e-03
1.000000000000000000e+00 9.326033468832189101e+03 8.132561815699915556e-03
1.000000000000000000e+00 1.023531021899026928e+04 8.106724240160451470e-03
1.000000000000000000e+00 1.123324032978026480e+04 8.081226461847352410e-03
1.000000000000000000e+00 1.232846739442065882e+04 8.068602784434528857e-03
1.000000000000000000e+00 1.353047774579807628e+04 8.043601801821573596e-03
1.000000000000000000e+00 1.484968262254463480e+04 8.031218510351356352e-03
1.000000000000000000e+00 1.629750834620643400e+04 8.006702948016329591e-03
1.000000000000000000e+00 1.788649529057435211e+04 7.982502933475117343e-03
1.000000000000000000e+00 1.963040650040268520e+04 7.970517718985437039e-03
1.000000000000000000e+00 2.154434690031882201e+04 7.946781309890542030e-03
1.000000000000000000e+00 2.364489412645406992e+04 7.935023920922811350e-03
1.000000000000000000e+00 2.595024211399731939e+04 7.911738862441881556e-03
1.000000000000000000e+00 2.848035868435799057e+04 7.888747625411198297e-03
1.000000000000000000e+00 3.125715849688235176e+04 7.877358715966622030e-03
1.000000000000000000e+00 3.430469286314912461e+04 7.854795225518180005e-03
1.000000000000000000e+00 3.764935806792470976e+04 7.832510085731596294e-03
1.000000000000000000e+00 4.132012400115334458e+04 7.821471894985335821e-03
1.000000000000000000e+00 4.534878508128582325e+04 7.799594038462410311e-03
1.000000000000000000e+00 4.977023564332113892e+04 7.788758271303429168e-03
1.000000000000000000e+00 5.462277217684336938e+04 7.767166491631547799e-03
1.000000000000000000e+00 5.994842503189409035e+04 7.745783529008311123e-03
1.000000000000000000e+00 6.579332246575682075e+04 7.735185679136417566e-03
1.000000000000000000e+00 7.220809018385456875e+04 7.714183795976275668e-03
1.000000000000000000e+00 7.924828983539169712e+04 7.703774073554691022e-03
1.000000000000000000e+00 8.697490026177834079e+04 7.683141915556877810e-03
1.000000000000000000e+00 9.545484566618327517e+04 7.662747060779361713e-03
