M_GeV T_GeV <S1>/T
3.000000000000000000e+02 3.593813663804625662e+02 4.661127953006878426e-03
3.000000000000000000e+02 3.678379771828634262e+02 4.443209557985506805e-03
3.000000000000000000e+02 3.764935806792467474e+02 4.220627941617954848e-03
3.000000000000000000e+02 3.853528593710527161e+02 4.014735220704572852e-03
3.000000000000000000e+02 3.944206059437656222e+02 3.841918781216194321e-03
3.000000000000000000e+02 4.037017258596553688e+02 3.667337195081336616e-03
3.000000000000000000e+02 4.132012400115334572e+02 3.521416582957185432e-03
3.000000000000000000e+02 4.229242874389498752e+02 3.375910715952316725e-03
3.000000000000000000e+02 4.328761281083056929e+02 3.244203221996606618e-03
3.000000000000000000e+02 4.430621457583877714e+02 3.136175013933948773e-03
3.000000000000000000e+02 4.534878508128581984e+02 3.029630253662084997e-03
3.000000000000000000e+02 4.641588833612777307e+02 2.943075277825898863e-03
3.000000000000000000e+02 4.750810162102798131e+02 2.858579485816131662e-03
3.000000000000000000e+02 4.862601580065353346e+02 2.780308398496213456e-03
3.000000000000000000e+02 4.977023564332108663e+02 2.709962395399349768e-03
3.000000000000000000e+02 5.094138014816380178e+02 2.634569649008655645e-03
3.000000000000000000e+02 5.214008287999683944e+02 2.565570987218464185e-03
3.000000000000000000e+02 5.336699231206307559e+02 2.493082704852792649e-03
3.000000000000000000e+02 5.462277217684342077e+02 2.422127530556877559e-03
3.000000000000000000e+02 5.590810182512223037e+02 2.356170915869250544e-03
3.000000000000000000e+02 5.722367659350220492e+02 2.288117375053839216e-03
3.000000000000000000e+02 5.857020818056666940e+02 2.224136007203419540e-03
3.000000000000000000e+02 5.994842503189408944e+02 2.158975296505932697e-03
3.000000000000000000e+02 6.135907273413175744e+02 2.095296315213033157e-03
3.000000000000000000e+02 6.280291441834252737e+02 2.035185925937767985e-03
3.000000000000000000e+02 6.428073117284319551e+02 1.974342233183519826e-03
3.000000000000000000e+02 6.579332246575681893e+02 1.916329843091844638e-03
3.000000000000000000e+02 6.734150657750820983e+02 1.858284620928386810e-03
3.000000000000000000e+02 6.892612104349694846e+02 1.801645188667289847e-03
3.000000000000000000e+02 7.054802310718645231e+02 1.747538154190195637e-03
3.000000000000000000e+02 7.220809018385464242e+02 1.693607620636883217e-03
3.000000000000000000e+02 7.390722033525775032e+02 1.641793755439077728e-03
3.000000000000000000e+02 7.564633275546290179e+02 1.590513849790430945e-03
3.000000000000000000e+02 7.742636826811269657e+02 1.540546546303602242e-03
3.000000000000000000e+02 7.924828983539168803e+02 1.492419666483059751e-03
3.000000000000000000e+02 8.111308307896872520e+02 1.444992955104553150e-03
3.000000000000000000e+02 8.302175681319744172e+02 1.399116775421532701e-03
3.000000000000000000e+02 8.497534359086438371e+02 1.354157877844793965e-03
3.000000000000000000e+02 8.697490026177833897e+02 1.310407668052136808e-03
3.000000000000000000e+02 8.902150854450383122e+02 1.268250125933657662e-03
3.000000000000000000e+02 9.111627561154896284e+02 1.226839605487869229e-03
3.000000000000000000e+02 9.326033468832199560e+02 1.186825635689536459e-03
3.000000000000000000e+02 9.545484566618337112e+02 1.147673934010436797e-03
3.000000000000000000e+02 9.770099572992256753e+02 1.109621821335282209e-03
3.000000000000000000e+02 1.000000000000000000e+03 1.072747235617681162e-03
3.000000000000000000e+02 1.000000000000000000e+03 1.072747235617681162e-03
3.000000000000000000e+02 1.097498765493055544e+03 9.351622035051081801e-04
3.000000000000000000e+02 1.204503540258781186e+03 8.131950043943640596e-04
3.000000000000000000e+02 1.321941148466028608e+03 7.053988485473815413e-04
3.000000000000000000e+02 1.450828778495938650e+03 6.102526478993349152e-04
3.000000000000000000e+02 1.592282793341090610e+03 5.268828163112487415e-04
3.000000000000000000e+02 1.747528400007682876e+03 4.537865442769035713e-04
3.000000000000000000e+02 1.917910261672486740e+03 3.900064492728790781e-04
3.000000000000000000e+02 2.104904144512019684e+03 3.347248461605065195e-04
3.000000000000000000e+02 2.310129700083157786e+03 2.863533712661086097e-04
3.000000000000000000e+02 2.535364493970108924e+03 2.447293868594027015e-04
3.000000000000000000e+02 2.782559402207123185e+03 2.086403579128537681e-04
3.000000000000000000e+02 3.053855508833412387e+03 1.777223388358692511e-04
3.000000000000000000e+02 3.351602650938840725e+03 1.511466824960269848e-04
3.000000000000000000e+02 3.678379771828630510e+03 1.281144969045639370e-04
3.000000000000000000e+02 4.037017258596553802e+03 1.087647327412591386e-04
3.000000000000000000e+02 4.430621457583877600e+03 9.195474889460281934e-05
3.000000000000000000e+02 4.862601580065348571e+03 7.765138035586132824e-05
3.000000000000000000e+02 5.336699231206307559e+03 6.555861318609946923e-05
3.000000000000000000e+02 5.857020818056661483e+03 5.516703988591042007e-05
3.000000000000000000e+02 6.428073117284318869e+03 4.644737048867234497e-05
3.000000000000000000e+02 7.054802310718638182e+03 3.906902543916551223e-05
3.000000000000000000e+02 7.742636826811270112e+03 3.278430076709765232e-05
3.000000000000000000e+02 8.497534359086437689e+03 2.751783693001212455e-05
3.000000000000000000e+02 9.326033468832189101e+03 2.305987956845681976e-05
3.000000000000000000e+02 1.023531021899026928e+04 1.931337250243347336e-05
3.000000000000000000e+02 1.123324032978026480e+04 1.617436340996699677e-05
3.000000000000000000e+02 1.232846739442065882e+04 1.352513876235738195e-05
3.000000000000000000e+02 1.353047774579807628e+04 1.130394609558185691e-05
3.000000000000000000e+02 1.484968262254463480e+04 9.433712000032670381e-06
3.000000000000000000e+02 1.629750834620643400e+04 7.879257904435170662e-06
3.000000000000000000e+02 1.788649529057435211e+04 6.578735991899493101e-06
3.000000000000000000e+02 1.963040650040268520e+04 5.482589526660920481e-06
3.000000000000000000e+02 2.154434690031882201e+04 4.571219515135605866e-06
3.000000000000000000e+02 2.364489412645406992e+04 3.808147756989817321e-06
3.000000000000000000e+02 2.595024211399731939e+04 3.172626922062942548e-06
3.000000000000000000e+02 2.848035868435799057e+04 2.642866652291121709e-06
3.000000000000000000e+02 3.125715849688235176e+04 2.199183252811449378e-06
3.000000000000000000e+02 3.430469286314912461e+04 1.831122286369447061e-06
3.000000000000000000e+02 3.764935806792470976e+04 1.524195115987114533e-06
3.000000000000000000e+02 4.132012400115334458e+04 1.267509153309266761e-06
3.000000000000000000e+02 4.534878508128582325e+04 1.054466847579815588e-06
3.000000000000000000e+02 4.977023564332113892e+04 8.767642936776237962e-07
3.000000000000000000e+02 5.462277217684336938e+04 7.292723145786088362e-07
3.000000000000000000e+02 5.994842503189409035e+04 6.066101634565554827e-07
3.000000000000000000e+02 6.579332246575682075e+04 5.041806871046769764e-07
3.000000000000000000e+02 7.220809018385456875e+04 4.192951454916498121e-07
3.000000000000000000e+02 7.924828983539169712e+04 3.484614777548037606e-07
3.000000000000000000e+02 8.697490026177834079e+04 2.897391487131272875e-07
3.000000000000000000e+02 9.545484566618327517e+04 2.409106245000484332e-07
3.000000000000000000e+02 1.047615752789664111e+05 2.001780368072573181e-07
3.000000000000000000e+02 1.149756995397735591e+05 1.664312674376700821e-07
3.000000000000000000e+02 1.261856883066018490e+05 1.382806833425587395e-07
3.000000000000000000e+02 1.384886371393871668e+05 1.149610331894524779e-07
3.000000000000000000e+02 1.519911082952933211e+05 9.557681853782539398e-08
3.000000000000000000e+02 1.668100537200059043e+05 7.940455630791761847e-08
3.000000000000000000e+02 1.830738280295369623e+05 6.601032648859593221e-08
3.000000000000000000e+02 2.009233002565045899e+05 5.484133614560877107e-08
3.000000000000000000e+02 2.205130739903045469e+05 4.558846170762223203e-08
3.000000000000000000e+02 2.420128264794383431e+05 3.789572348212368087e-08
3.000000000000000000e+02 2.656087782946684165e+05 3.148141392167692346e-08
3.000000000000000000e+02 2.915053062825175584e+05 2.616994497961227207e-08
3.000000000000000000e+02 3.199267137797384639e+05 2.175312416037128515e-08
3.000000000000000000e+02 3.511191734215127653e+05 1.807123838489522877e-08
3.000000000000000000e+02 3.853528593710527639e+05 1.502157608445418196e-08
3.000000000000000000e+02 4.229242874389498611e+05 1.247905170351576282e-08
3.000000000000000000e+02 4.641588833612772287e+05 1.037241944880471313e-08
3.000000000000000000e+02 5.094138014816375216e+05 8.621453135993260951e-09
3.000000000000000000e+02 5.590810182512222091e+05 7.161871249212092462e-09
3.000000000000000000e+02 6.135907273413175717e+05 5.952946101658223126e-09
3.000000000000000000e+02 6.734150657750827959e+05 4.945064104692222915e-09
3.000000000000000000e+02 7.390722033525775187e+05 4.110206645998176900e-09
3.000000000000000000e+02 8.111308307896872284e+05 3.416283016254407822e-09
3.000000000000000000e+02 8.902150854450393235e+05 2.837897806536274095e-09
3.000000000000000000e+02 9.770099572992246831e+05 2.358759411150231749e-09
3.000000000000000000e+02 1.072267222010323079e+06 1.959414908135629314e-09
3.000000000000000000e+02 1.176811952434999170e+06 1.628577704181556263e-09
3.000000000000000000e+02 1.291549665014882572e+06 1.353617358245765971e-09
3.000000000000000000e+02 1.417474162926804740e+06 1.124431869179540716e-09
3.000000000000000000e+02 1.555676143930472201e+06 9.345846848336800113e-10
3.000000000000000000e+02 1.707352647470688680e+06 7.763425718689159544e-10
3.000000000000000000e+02 1.873817422860383056e+06 6.452400644514432003e-10
3.000000000000000000e+02 2.056512308348651510e+06 5.362728554245741793e-10
3.000000000000000000e+02 2.257019719633921515e+06 4.454659176003689836e-10
3.000000000000000000e+02 2.477076355991709046e+06 3.702421528986200733e-10
3.000000000000000000e+02 2.718588242732940242e+06 3.075462695379468028e-10
3.000000000000000000e+02 2.983647240283340216e+06 2.556107441215103243e-10
3.000000000000000000e+02 3.274549162877731491e+06 2.124415897002519431e-10
3.000000000000000000e+02 3.593813663804625627e+06 1.764695155778890525e-10
3.000000000000000000e+02 3.944206059437655844e+06 1.466673256133364294e-10
3.000000000000000000e+02 4.328761281083061360e+06 1.218971191618885369e-10
3.000000000000000000e+02 4.750810162102793343e+06 1.012553502281700158e-10
3.000000000000000000e+02 5.214008287999683991e+06 8.415373353857069679e-11
3.000000000000000000e+02 5.722367659350220114e+06 6.990265076877020076e-11
3.000000000000000000e+02 6.280291441834246740e+06 5.809620307619898349e-11
3.000000000000000000e+02 6.892612104349695146e+06 4.828376681171262880e-11
3.000000000000000000e+02 7.564633275546290912e+06 4.010738837126023232e-11
3.000000000000000000e+02 8.302175681319751777e+06 3.333286372769973731e-11
3.000000000000000000e+02 9.111627561154887080e+06 2.768807235484460673e-11
3.000000000000000000e+02 1.000000000000000000e+07 2.301135065903754521e-11
5.000000000000000000e+02 1.000000000000000000e+02 8.020031858283133142e-02
5.000000000000000000e+02 1.023531021899025859e+02 7.838773473152269022e-02
5.000000000000000000e+02 1.047615752789664043e+02 7.662500033235625230e-02
5.000000000000000000e+02 1.072267222010323167e+02 7.491065959522885676e-02
5.000000000000000000e+02 1.097498765493055686e+02 7.324324898640875714e-02
5.000000000000000000e+02 1.123324032978026565e+02 7.162129178047225986e-02
5.000000000000000000e+02 1.149756995397735579e+02 7.004329199895682756e-02
5.000000000000000000e+02 1.176811952434997863e+02 6.850772810601572782e-02
5.000000000000000000e+02 1.204503540258782408e+02 6.701304564673832287e-02
5.000000000000000000e+02 1.232846739442065882e+02 6.555764004422259816e-02
5.000000000000000000e+02 1.261856883066019748e+02 6.413987001972350221e-02
5.000000000000000000e+02 1.291549665014883885e+02 6.275797008654217246e-02
5.000000000000000000e+02 1.321941148466028721e+02 6.141006061145791450e-02
5.000000000000000000e+02 1.353047774579807481e+02 6.009408437655162222e-02
5.000000000000000000e+02 1.384886371393873219e+02 5.880757361351438006e-02
5.000000000000000000e+02 1.417474162926804695e+02 5.754769330340862854e-02
5.000000000000000000e+02 1.450828778495940128e+02 5.631074086362396897e-02
5.000000000000000000e+02 1.484968262254465117e+02 5.509173662518032644e-02
5.000000000000000000e+02 1.519911082952933157e+02 5.388304389735985162e-02
5.000000000000000000e+02 1.555676143930472222e+02 5.267050794221427718e-02
5.000000000000000000e+02 1.592282793341092315e+02 5.141108700796262476e-02
5.000000000000000000e+02 1.629750834620643332e+02 6.799124547336342361e-02
5.000000000000000000e+02 1.668100537200059250e+02 6.246066196116968616e-02
5.000000000000000000e+02 1.707352647470690385e+02 5.875377342305754952e-02
5.000000000000000000e+02 1.747528400007682876e+02 5.513767097046417404e-02
5.000000000000000000e+02 1.788649529057435075e+02 5.211139032451558156e-02
5.000000000000000000e+02 1.830738280295367701e+02 4.951053652583407849e-02
5.000000000000000000e+02 1.873817422860383033e+02 4.740040689939523100e-02
5.000000000000000000e+02 1.917910261672488730e+02 4.530653081959491041e-02
5.000000000000000000e+02 1.963040650040270521e+02 4.341321028449268704e-02
5.000000000000000000e+02 2.009233002565045751e+02 4.175712296036749455e-02
5.000000000000000000e+02 2.056512308348651459e+02 4.040947097474998501e-02
5.000000000000000000e+02 2.104904144512019570e+02 3.853462428246061389e-02
5.000000000000000000e+02 2.154434690031882269e+02 3.725141362784863130e-02
5.000000000000000000e+02 2.205130739903045480e+02 3.571765759434439996e-02
5.000000000000000000e+02 2.257019719633919124e+02 3.449183931550126730e-02
5.000000000000000000e+02 2.310129700083157900e+02 3.328809510919142345e-02
5.000000000000000000e+02 2.364489412645407072e+02 3.199364553269157252e-02
5.000000000000000000e+02 2.420128264794381039e+02 3.084274670203801874e-02
5.000000000000000000e+02 2.477076355991711409e+02 2.967928582663116599e-02
5.000000000000000000e+02 2.535364493970111255e+02 2.857852525795797141e-02
5.000000000000000000e+02 2.595024211399737055e+02 2.750015266190506194e-02
5.000000000000000000e+02 2.656087782946686957e+02 2.645282075906573924e-02
5.000000000000000000e+02 2.718588242732940330e+02 2.542328488820639817e-02
5.000000000000000000e+02 2.782559402207126027e+02 2.444475716564219192e-02
5.000000000000000000e+02 2.848035868435802058e+02 2.346333229586744160e-02
5.000000000000000000e+02 2.915053062825175516e+02 2.250509998323452221e-02
5.000000000000000000e+02 2.983647240283340238e+02 2.161039882824380975e-02
5.000000000000000000e+02 3.053855508833415229e+02 2.070032540850530456e-02
5.000000000000000000e+02 3.125715849688235153e+02 1.985560966037275971e-02
5.000000000000000000e+02 3.199267137797384635e+02 1.899368337193549708e-02
5.000000000000000000e+02 3.274549162877728463e+02 1.819319095256540647e-02
5.000000000000000000e+02 3.351602650938841066e+02 1.737952915277920021e-02
5.000000000000000000e+02 3.430469286314919373e+02 1.658999552501336239e-02
5.000000000000000000e+02 3.511191734215130964e+02 1.585909064700617710e-02
5.000000000000000000e+02 3.593813663804625662e+02 1.511797513068392426e-02
5.000000000000000000e+02 3.678379771828634262e+02 1.443102966543234958e-02
5.000000000000000000e+02 3.764935806792467474e+02 1.373819942324647214e-02
5.000000000000000000e+02 3.853528593710527161e+02 1.306951493150257555e-02
5.000000000000000000e+02 3.944206059437656222e+02 1.245062908891084869e-02
5.000000000000000000e+02 4.037017258596553688e+02 1.182970934831260347e-02
5.000000000000000000e+02 4.132012400115334572e+02 1.125447210189078028e-02
5.000000000000000000e+02 4.229242874389498752e+02 1.068068544819134220e-02
5.000000000000000000e+02 4.328761281083056929e+02 1.013030799459174736e-02
5.000000000000000000e+02 4.430621457583877714e+02 9.621194174883263700e-03
5.000000000000000000e+02 4.534878508128581984e+02 9.116608756655136120e-03
5.000000000000000000e+02 4.641588833612777307e+02 8.649659713697042951e-03
